text,sentiment
#terror @sjdonghaev i love you,fear
"@SalmonDelicious @bigdickkishibae I lost it at 18. Like, really not a big deal. Don't worry about trivial shit like that.",fear
Going to get myself a copy of @StephenKing's CUJO for an upcoming project that I can't talk about just yet.  #amwriting,fear
"Regardless of your age or station in life, it all comes down to one simple truth: you just have to #start. - Jon Acuff #inspiring #quote",fear
@STLouis_RamsFan their whole team is limited when they're on the field. ,fear
It was an #amazing #start to the first #fall  day. Will it be an #Indiansummer,fear
Oh I get i see it's #TexasTech playing tonight not the #Texans #TNF #texansarebad ,fear
This maybe a new start but it will always be align with the end. #start #forward,fear
"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. #fear",fear
"@astockeyWTAE @SonniAbatta she is terrific at her job, where is she headed-- I missed that?",fear
@JasonBHampton it's Bowers. I went and drove it for a while this evening ,fear
@RockSolidShow @Pat_Francis #revolting cocks if you think I'm sexy!,fear
"How is that in 2016, a 757 airplane does not have WiFi...ridiculous. #AmericanAirlines #americanairlinessucks #AATeam ",fear
Watched tna for the first time in a long time what the hell happened to the #hardyboys #impactonpop #wwe ,fear
"My interview went well today, I can't wait to find out what happens.  #excited #interview #jobinterview",fear
Fewer and fewer good horror offerings from Hollywood every year. Or have I just gotten too old for this shit?,fear
I delete numbers so quick with no hesitation,fear
@1NatalieMaines Can you imagine being the person who has to spray tan him? ,fear
"After Nawaz Sharif's speech on terrorism, Kejriwal is expected to talk on Governance.",fear
"â€œ Less sugar, more fruit.\n Less soda, more water.\n Less worry, more sleep.\n LESS WORDS, MORE ACTION.â€",fear
"Don't let fear hold you back from being who you want to be. Use it's power to push you towards your goals. No more fear, just action. ",fear
induction day tomorrow for pizza express ,fear
Lady gaga fucking followed i have been waiting for this day for ages it fucking happened im shaking thank you so much @ladygaga â¤ï¸,fear
@STLouis_RamsFan their whole team is limited when they're on the field.  #terrible,fear
@siomo @NEWSTALK1010 20 says he gets reelected..... #be ,fear
"@cstonehoops Gonzaga not listed in the article but at 65/1 they have tremendous value, they are top10 team for sure, got everything you want",fear
wonder if at any point #BobMarley ever actually became #afraid of just how #high he'd gotten. :o #420,fear
new tires &amp; an alarm system on my car. fwm now!,fear
Good Morning!!!\n\n #leadership #healthcareIT #socialmedia #connector #ceo #writer #AI #EQ #security #bigdata #Growthhacking #tech ,fear
Unbelievable from McDavid and Matthews. Lundqvist can do nothing but shake his head #WCH2016,fear
@CSTrey4 thanks brotein shake ðŸ˜ˆðŸ˜ˆðŸ˜ˆ,fear
".@SimonNRicketts if you don't know what a patronus is, I don't think we should have to tell you ",fear
"Hopefully I'll get this Best Buy job, and officaly #start my #streaming #career , working towards doing something I love #1DayAtaTime",fear
Everything youâ€™ve ever wanted is on the other side of fear. â€“George Addair #ThursdayThoughts #yourpushfactor #fear #life #quote,fear
"If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop #start",fear
"@darwinwatersons @pennyfitzger31 @gumballwatter15 ok but why tomorrow a horrible day, my day was great!",fear
@madihayousufzai Please DM your concern,fear
It's better to be wetter than it is to be dry' jesus christ Val don't be shy hen ðŸ˜‚ðŸ˜‚ #GBBO,fear
"$8 million in box office doesnt do this movie justice. Political or not, #SnowdenMovie is a terrific thriller and love story. @Snowden",fear
Thoroughly enjoying AHS tonight. #ahs #horror #americanhorrorstory,fear
@jessespector @nasboat old rich white religious guy supports republicans. Not shocking at all.,fear
Swear all of my guy friends are scaredy cats. You don't do horror movies. You don't do haunted houses. Wtf do you do then?,fear
@ntfc watched the cobblers loads this season how is gorre a pro footballler terrible,fear
"Everywhere I go, the air I breathe in tastes like home.' - @The_Currys #restless",fear
Everything youâ€™ve ever wanted is on the other side of fear. â€“George Addair #ThursdayThoughts #yourpushfactor  #life #quote,fear
Ramos with his ground shaking headers..ðŸ˜,fear
"@OnyxFlare25 She chuckles, shaking her head. 'No...I just have a really vivid imagination, I guess. It happens when you meet someone&gt;",fear
How in the world did Nicole beat Paul?!?! #terrible #bb18 #BBFinale What was the jury thinking?? ðŸ˜³ðŸ˜³ðŸ˜³,fear
My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism ,fear
"@keprdad  BTW, George W Bush left office in ,09. We have had terrific leadership under Barack Obama. Keep America Great.",fear
What's the most important thing you need to accomplish today? #onlinemarketing #solopreneur #start up #success,fear
I'm curious to know just how much money the original Air Bud made to justify the continuation of these awful sequels and spinoffs.,fear
@DreKnott You've got tremendous range.,fear
"ok, ok.. I know.. my last tweet was #terrible",fear
@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..? #horrible #joke,fear
"And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don't wait, just don't even watch it because it is ",fear
@HoustonTexans just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do... #sike #losers ,fear
"Yo Yo Yo,my name is #DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars)  #bars #rap",fear
#nana 4 hoco bc my dream since freshman year awe ðŸ˜™â¤â¤â¤ @thecandeyman,fear
"@residentadvisor thanks for getting back to me, exemplary customer service for a loyal customer #jk  #residentadvisor #poorservice",fear
Every year I go to universal studios to horror nights as a 3rd wheel lol ðŸ˜ŠðŸ˜‚,fear
My goals are so big they scare small minds,fear
if you do me wrong i will not hesitate to block you and cut you out of my life completely ðŸ˜‡ it's one of my greatest talents,fear
Solid starts by #Bozzelli and #BenEvans. Hoping for a good #start !,fear
@SusannahSpot I could pop round ,fear
Step over #fear and rely on #faith!,fear
"@JogglingDroid @BrancoCarmine @Otto_English yeah, #UK was quite the ",fear
"Open to suggestions on a good #horror movie. Just saw 31 and It follows recently, dug both. Gimme something good. #movienight #netflix",fear
Research has determined 70% of #laughter is actually .,fear
I like cycling because I get to intimidate people with my powerful calves &amp; horrendous tan lines.,fear
"@washingtondc @NMAAHC That is Noah Ark, it's a terrific design.",fear
"@PanicAtTheDisco hey, y'all announced it like immediately after I asked. Nice. Thanks y'all ",fear
"In my room 101 would go  Russell Howard,Tom Odell,Michael Buble!!! #pants #nogood ",fear
"@___margs @juliana_f_reyes Hey Michael! Thanks for following up, yeah I think you'd be a terrific contrib. Looping in assoc ed Juliana",fear
im what a 90s tv bully would call 'a nerd' but i would rather shove one thousand nickels into my right earhole than go to new york comic con,fear
You have a #problem? Yes! Can you do #something about it? No! Than why #worry,fear
@TheOnlySweeney their slogan should've been #start instead of #finish,fear
@Oooooo_Donna @sturgishigh @politicususa   @CNN took its first baby  step now let's hope they will start running,fear
"The radio just told me Lady GaGa is going country, which is like if the Beatles decided to do opera singing for their final albums ",fear
This week's Massacre Theatre pert by @LarsenOnFilm is the first one I can think of that requires subtitles. ,fear
@Gibberman10 @ScottHoward42 any of y'all remember when MLB tried a futuristic jersey those were all ,fear
"Show your new job you're not #afraid of new tasks. Take on a #project, be brave, make an #impression. #WorkTiveTruth",fear
Action is the foundational key to all success ~Pablo Picasso #inspiring #quote #action #hustle  #dosomething #success,fear
@DailyJoshleen KA- like the start of cake and then Like saying C - if that makes sense ðŸ˜­ðŸ˜‚,fear
@RobdotThom @sulphurhoops in fact they need to start making all holidays! Maybe even e dry month pick a theme so we can have them all year,fear
81' Goal scorer Vidar Kjartansson comes off in favor of Dor Micha! Another terrific performance by @Vidarkjartans #YallaMaccabi,fear
Round 2  #pcola,fear
"Everywhere I go, the air I breathe in tastes like home.' - @The_Currys ",fear
"Jorge deserves it, honestly. He's weak.  #90dayfiance",fear
Not sure that men can handle a woman that's got her crap together.  #independent,fear
@GSchwartz_ it wasn't a joke . ,fear
Don't be so shy #nl,fear
Ladies and gentlemen\nAfter the tremendous success of #PanamaLeaks\nNow presenting #BahamasLeaks ðŸ˜‚,fear
Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration #afraid #great #motivation,fear
Pretty excited for American horror story tonight,fear
@mackenzian yes! That was my one qualm. These are deeply theological issues we're engaging theologically.,fear
"Aberdeen st Johnstone, let's see who can punt it the furthest ",fear
"Jorge deserves it, honestly. He's weak. #revolting #90dayfiance",fear
At the end of the day I know that my kids will never worry about me leaving them ðŸ’•,fear
I really wanna go fright night at Thorpe Park next month ðŸ‘»,fear
"Fear blocks blessings, faith unlocks them. #ManUp  #faith",fear
Anyone else find @Microsoft 'anniversary windows 10 update 1607' a Complete ,fear
I was having a good dream.. and then my alarm went off,fear
Huns are like a box of coffee revels ,fear
@LakersTakeover it ain't that serious. #HOUvsNE  #igotbetterthingstodotonightthandie,fear
"And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don't wait, just don't even watch it because it is #awful",fear
@lindseylouwho_ be nice if the Texans could hold onto the ball to give fuller and Hopkins a chance!!!  #TNF,fear
bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church ,fear
@Burnt_Out_Darth @theaterofscifi thanks. ,fear
Don't let the behavior of others destroy ur inner peace.' -Dalai Lama @OWNTV #healing #depression  #intuition #meditation #book,fear
@hotpatooties more like quickie divorce ,fear
"@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, ! #GOPATS",fear
"If you think you're good to go already, don't worry about it.",fear
"Yo Yo Yo,my name is #DarthVader \nI feel like I need to puff on my inhaler (I'm no rapper but that was some sick bars) #breathless #bars #rap",fear
"ok, ok.. I know.. my last tweet was ",fear
"It's a good day at work when you get to shake Jim Lehrer's hand. Thanks, @keratx! Still kicking myself for being to shy to hug @mcuban.",fear
@CurtisJobling Yes indeed! We know masses of students would be so excited to see you! We need to get this sorted! #haunt,fear
".@REDBLACKSâ€™ Chris Williams: 5 yards shy of joining 1,000-yard club. Bowman (1,279), Walker (1,168) &amp; Roosevelt (1,095) already there. #CFL",fear
@Coyblake6 @ChloeCramphorn hahahaa you know coy!,fear
Ellie from @myspanishboots is here to answer your questions! Don't be shy - she loves talking about #equestrian fashion ;-) #equestrianhour,fear
Enjoyed seamlessly setting my #alarm using #okgoogle #Nougat. Just tell #Okgoogle what to do and she does it. #PersonalAssistant,fear
Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration  #great #motivation,fear
@JoeFahezy I could of told you that one lmfao ðŸ˜‚ Then old niggas get wasted and start fucking around,fear
"I have learned over the years that when one's mind is made up, this diminishes fear. â€“Rosa Parks #quotes #motivation",fear
Just want to be a dad so i can play kick the baby with my little one #southpark #mellogang  #edm #plur #dad #djlife #dj #producer,fear
"I like the commercial where @kohara19, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. ",fear
@BigDaddyx47 awe I'm sorry! I have 2 dogs 3 cats &amp; a snake,fear
"If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop ",fear
It's not always how you #start it's how you #FINISH,fear
My mind always seems to work its best at night ,fear
I'm excited for the #FirstDayofFall &amp; the rest of the season. I have 2 #Halloween #scare events I'm covering for @ThrillzCo in the next week,fear
^^^^^\n//Don't worry if your character is already taken. The RP I'm looking for is a non couple forming RP. Just a fun loving haunting.//\n^^^,fear
@Zen1dfabflake You are all our angelic comrades! ,fear
@DemPhillyEagles @StonedPhillyFan @CraigfromCincy don't ever compare those scrubs to ben..he'll shake off your whole DL and throw a td #7,fear
@NativeApprops @SBShear @HuffingtonPost Shew. That was ,fear
Profit are from 5-20% per day to 100-300% per month.Don't hesitate to contact us for the more results! info@fxventury.com,fear
Hey no turn over after a kick - way to go Texans!  Way to go! #Texans  #noheart,fear
@pixietangerine @hatersbackoff im so exited!! I am shaking so much ðŸ˜ðŸ˜ and im so pround of Colleen and the fandom! Everyone is amazing ðŸ˜,fear
"@frecklybellamy the walking dead, mr robot, american horror story, merlin",fear
"@eclecticbrotha Thanks, big bro. It's shake and bake and you helped.",fear
shake fries,fear
@aidankerrpol I think you should do. Get the fashion police involved. ,fear
#GetSmartWithARQ is a smart way to start investing and #whiteicenetwork is smart source 2 #start #skilled #manpower #recruitment for ur firm,fear
Action is the foundational key to all success ~Pablo Picasso #inspiring #quote #action #hustle #start #dosomething #success,fear
#start ur day wit a smile\n#buviobby,fear
Ready for my sweet princess to arrive. I'll he 37 weeks this Saturday! #excited ,fear
"@turoturok  We're glad to hear that everything is resolved. If you need anything else, please do not hesitate to reach out to us.  TY!",fear
@NHLexpertpicks @usahockey USA was embarrassing to watch. When was the last time you guys won a game..?  #joke,fear
So is texting a guy 'I'm ready for sex now' considered flirting?' ,fear
@CurtisJobling Yes indeed! We know masses of students would be so excited to see you! We need to get this sorted! ,fear
Not setting an alarm to nap &gt;&gt;,fear
@tannerfox awe cnt wait to see,fear
This is a terrific university-a unique university..Athabasca University has become a part of my head &amp; a part of my heart' Peter MacKinnon,fear
@FraserKeegan just had a steak pie supper #tremendous,fear
"mattmilne76 Thank you for letting us know!  Please do not hesitate to contact us in the future, if our assistance is needed. Thank you!",fear
"Study finds #awe &amp; #wonder of something greater than self, leads to #creative boosts of expansive thinking. @outsideonline #write #thoreau",fear
Some serious hip shaking going on tonight ðŸ˜œ,fear
It's so funny cause Cooper's going to go farther than the people who bully her,fear
@casillasbreanna awe thanks girl ðŸ˜ŠðŸ˜Š,fear
Can't start a good day without a cup of tea! \n\n #tea  #day #goodday,fear
Thoroughly enjoying AHS tonight. #ahs  #americanhorrorstory,fear
should I #start posting #photos?,fear
I can be so shy but once I come out of my shell that's it ðŸ˜‚,fear
@BelieveInBlue18 awe thanks! Couldn't be doing it without all your help and support and that amazing encouragement!ðŸ’•ðŸ˜˜ðŸ™ŒðŸ»,fear
My view of the human being is as a dynamic expression of the Cosmos we exist within #humanism #awe,fear
my mom recorded nightmare before Christmas for me ðŸ˜ðŸ˜ðŸ˜ I LOVE IT ðŸ’•,fear
@Sopp97 sorry to upset u madam.If you have got any queries don't hesitate to contact our PR department.In the meantime do you fancy a beer?,fear
@Marissa_Frost @NevAmore_MFC awe I love you twooo!!! come adventure with me someday!,fear
"Ha! @mquirk @joshuahoodbooks Got your book after our 'meeting' at the Starbucks in NOLA. If Josh says it's terrific, I'm all in.",fear
@Zen1dfabflake You are all our angelic comrades! #flutter,fear
Lets start there,fear
When you make a great tasting shake and no words can describe it!ðŸ˜ƒðŸ‘ŒðŸ» #shake #herbalifenutrition #tastesogood #nowords,fear
"It's simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista ",fear
"I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol ",fear
"#rocklandcounty get to ravis in suffern, ny. Great food, new #chef, terrific atmosphere. Say 'twitter' to server and get free #appetizer",fear
When you make a great tasting shake and no words can describe it!ðŸ˜ƒðŸ‘ŒðŸ»  #herbalifenutrition #tastesogood #nowords,fear
Jeans with fake pockets ,fear
Georgia Tech's Secondary is as soft as a marshmallow. ,fear
@bothsocial Thanks for the follow! Hope youâ€™re having a terrific day!,fear
Can't start a good day without a cup of tea! \n\n#tea #start #day #goodday,fear
"@veroicone my typical shake is ~100g banana, 1c almond milk, 1tbsp chia and protein. Sometimes I add PB2 or ice or other fruit.",fear
i've been rooting for him since the beginning  #BB18,fear
@TayerleLyle awe thank you so much Lyle!! You're the best!ðŸ˜€ðŸ˜€,fear
"Don't #worry if you're not the best , if you are doing something you #love , you're heading in right direction ...",fear
That goes the ,fear
Pull over #tonight and make your car #shake ðŸ˜‹ðŸ’¦,fear
@Melanie_Pierce @HunterHayes awe ain't he a sweetheart? He's adorable! ðŸ˜ŠðŸ˜â¤ï¸,fear
@FraserKeegan just had a steak pie supper ,fear
@annalisewrobel_ awe thank you so much love ðŸ’•,fear
Omg he kissed herðŸ™ˆ  #w,fear
